台灣頻道,#genre#
Spotv,http://php.jdshipin.com:8880/xsj.php?id=266
Spotv2,http://php.jdshipin.com:8880/xsj.php?id=267
SBS Sports,http://php.jdshipin.com:8880/xsj.php?id=487
ESPN 1,http://php.jdshipin.com:8880/xsj.php?id=1182
ESPN 2,http://php.jdshipin.com:8880/xsj.php?id=1183
ESPN 2,http://php.jdshipin.com:8880/xsj.php?id=2789
NBA,http://php.jdshipin.com:8880/xsj.php?id=2792
NBA TV US,http://php.jdshipin.com:8880/xsj.php?id=1185
Fox Sport 2,http://php.jdshipin.com:8880/xsj.php?id=1187
TSN 1,http://php.jdshipin.com:8880/xsj.php?id=1273
TSN 2,http://php.jdshipin.com:8880/xsj.php?id=1274
TSN 3,http://php.jdshipin.com:8880/xsj.php?id=1275
TSN 4,http://php.jdshipin.com:8880/xsj.php?id=1276
TSN 5,http://php.jdshipin.com:8880/xsj.php?id=1277
SportNet ON,http://php.jdshipin.com:8880/xsj.php?id=1278
SportNet One,http://php.jdshipin.com:8880/xsj.php?id=1279
SportNet World,http://php.jdshipin.com:8880/xsj.php?id=1280
SportNet 360,http://php.jdshipin.com:8880/xsj.php?id=1281
NBA CA,http://php.jdshipin.com:8880/xsj.php?id=1282
E ent,http://php.jdshipin.com:8880/xsj.php?id=1392
Freesports,http://php.jdshipin.com:8880/xsj.php?id=1412
BT Sport 2,http://php.jdshipin.com:8880/xsj.php?id=166
BT Sport 3,http://php.jdshipin.com:8880/xsj.php?id=167
BT Sport 1,http://php.jdshipin.com:8880/xsj.php?id=165
Sky Sports 1,http://php.jdshipin.com:8880/xsj.php?id=172
Sky Sport 2,http://php.jdshipin.com:8880/xsj.php?id=171
Sky Sports F1,http://php.jdshipin.com:8880/xsj.php?id=182
Sky Sport 3,http://php.jdshipin.com:8880/xsj.php?id=183
Sky Sport 4,http://php.jdshipin.com:8880/xsj.php?id=417
Sky Sport 5,http://php.jdshipin.com:8880/xsj.php?id=418
sky sports racing hd,http://php.jdshipin.com:8880/xsj.php?id=2778
sky news hd,http://php.jdshipin.com:8880/xsj.php?id=2779
UK Euro Sport 1,http://php.jdshipin.com:8880/xsj.php?id=3226
UK Euro Sport 2,http://php.jdshipin.com:8880/xsj.php?id=3227
sky sports mix,http://php.jdshipin.com:8880/xsj.php?id=2780
sky sports arena,http://php.jdshipin.com:8880/xsj.php?id=2781
sky sports football,http://php.jdshipin.com:8880/xsj.php?id=2782
sky sports premier league,http://php.jdshipin.com:8880/xsj.php?id=2783
sky sports the open,http://php.jdshipin.com:8880/xsj.php?id=2784
sky sports action,http://php.jdshipin.com:8880/xsj.php?id=2785
sky sports cricket,http://php.jdshipin.com:8880/xsj.php?id=2786
sky sports main event,http://php.jdshipin.com:8880/xsj.php?id=2787
sky sports f1,http://php.jdshipin.com:8880/xsj.php?id=3237
cbs action,http://php.jdshipin.com:8880/xsj.php?id=3238
Russia Today,http://php.jdshipin.com:8880/xsj.php?id=3239
4seven hd,http://php.jdshipin.com:8880/xsj.php?id=3240
racing uk hd,http://php.jdshipin.com:8880/xsj.php?id=3241
vault,http://php.jdshipin.com:8880/xsj.php?id=3242
sky greats,http://php.jdshipin.com:8880/xsj.php?id=3243
hoem and health,http://php.jdshipin.com:8880/xsj.php?id=3244
channel 4 hd,http://php.jdshipin.com:8880/xsj.php?id=3245
citv,http://php.jdshipin.com:8880/xsj.php?id=3246
channel 5,http://php.jdshipin.com:8880/xsj.php?id=3247
sony tv,http://php.jdshipin.com:8880/xsj.php?id=3248
nickelodeon,http://php.jdshipin.com:8880/xsj.php?id=3249
Bein Sport 4 Max,http://php.jdshipin.com:8880/xsj.php?id=1405
Bein Sport 5 Max,http://php.jdshipin.com:8880/xsj.php?id=1450
Bein Sport 1,http://php.jdshipin.com:8880/xsj.php?id=1085
Bein Sport 3,http://php.jdshipin.com:8880/xsj.php?id=2230
SKY SPORT ARENA,http://php.jdshipin.com:8880/xsj.php?id=2739
SKY F1,http://php.jdshipin.com:8880/xsj.php?id=2740
Sky sport uno,http://php.jdshipin.com:8880/xsj.php?id=1597
Rai Sport,http://php.jdshipin.com:8880/xsj.php?id=1613
Suria,http://php.jdshipin.com:8880/xsj.php?id=434
Astro Sp1,http://php.jdshipin.com:8880/xsj.php?id=444
ASSP1_HD,http://php.jdshipin.com:8880/xsj.php?id=1070
Astro Sp2,http://php.jdshipin.com:8880/xsj.php?id=445
ASSP2_HD,http://php.jdshipin.com:8880/xsj.php?id=1071
Astro Sp3,http://php.jdshipin.com:8880/xsj.php?id=446
Astro Sp4,http://php.jdshipin.com:8880/xsj.php?id=3234
Astro Sp4,http://php.jdshipin.com:8880/xsj.php?id=447
Astro Sp5,http://php.jdshipin.com:8880/xsj.php?id=2432
Sport TV 1,http://php.jdshipin.com:8880/xsj.php?id=1779
Sport TV 2,http://php.jdshipin.com:8880/xsj.php?id=1785
Sport TV 3,http://php.jdshipin.com:8880/xsj.php?id=2135
紀實頻道,#genre#
亞洲旅遊,http://php.jdshipin.com:8880/xsj.php?id=2299
探索頻道,http://php.jdshipin.com:8880/xsj.php?id=2817
探索頻道,http://php.jdshipin.com:8880/xsj.php?id=1035
大陸尋奇,http://php.jdshipin.com:8880/xsj.php?id=102
TLC,http://php.jdshipin.com:8880/xsj.php?id=2275
動物星球,http://php.jdshipin.com:8880/xsj.php?id=367
Fashion One,http://php.jdshipin.com:8880/xsj.php?id=113
探索亞洲,http://php.jdshipin.com:8880/xsj.php?id=306
探索科學,http://php.jdshipin.com:8880/xsj.php?id=343
Nat Geo WILD,http://php.jdshipin.com:8880/xsj.php?id=388
國家野生（英）,http://php.jdshipin.com:8880/xsj.php?id=1038
HGTV,http://php.jdshipin.com:8880/xsj.php?id=1159
CI罪案偵查,http://php.jdshipin.com:8880/xsj.php?id=2303
探索EVE,http://php.jdshipin.com:8880/xsj.php?id=1036
TaiwanPlus,http://php.jdshipin.com:8880/xsj.php?id=327
BBC Lifestyle,http://php.jdshipin.com:8880/xsj.php?id=424
視納華仁紀實,http://php.jdshipin.com:8880/xsj.php?id=91
美食星球,http://php.jdshipin.com:8880/xsj.php?id=3073
美食星球,http://php.jdshipin.com:8880/xsj.php?id=1360
EYE旅遊,http://php.jdshipin.com:8880/xsj.php?id=1494
Travel Channel,http://php.jdshipin.com:8880/xsj.php?id=63
BBC EARTH,http://php.jdshipin.com:8880/xsj.php?id=97
探索動力DMAX,http://php.jdshipin.com:8880/xsj.php?id=335
Pet Club,http://php.jdshipin.com:8880/xsj.php?id=368
Globetrotter 環遊旅行家,http://php.jdshipin.com:8880/xsj.php?id=114
NASA TV,http://php.jdshipin.com:8880/xsj.php?id=25
NASA Live,http://php.jdshipin.com:8880/xsj.php?id=196
TV5MONDE STYLE,http://php.jdshipin.com:8880/xsj.php?id=389
動物世界,http://php.jdshipin.com:8880/xsj.php?id=291
法國時裝,http://php.jdshipin.com:8880/xsj.php?id=2287
台灣啟示錄,http://php.jdshipin.com:8880/xsj.php?id=2765
TLC,http://php.jdshipin.com:8880/xsj.php?id=1533
TLC Canada,http://php.jdshipin.com:8880/xsj.php?id=1262
Food Network Canada,http://php.jdshipin.com:8880/xsj.php?id=1265
History,http://php.jdshipin.com:8880/xsj.php?id=1413
Food Network 英,http://php.jdshipin.com:8880/xsj.php?id=1421
少兒頻道,#genre#
Bebefinn,http://php.jdshipin.com:8880/xsj.php?id=489
Leigha Marina,http://php.jdshipin.com:8880/xsj.php?id=313
MOMO親子,http://php.jdshipin.com:8880/xsj.php?id=2767
MOMO親子,http://php.jdshipin.com:8880/xsj.php?id=1126
東森幼幼（備）,http://php.jdshipin.com:8880/xsj.php?id=2771
東森幼幼,http://php.jdshipin.com:8880/xsj.php?id=371
東森亞洲呦呦,http://php.jdshipin.com:8880/xsj.php?id=293
PBS KIDS,http://php.jdshipin.com:8880/xsj.php?id=355
CN Asia,http://php.jdshipin.com:8880/xsj.php?id=2768
Nick Jr.,http://php.jdshipin.com:8880/xsj.php?id=50
PAW Patrol,http://php.jdshipin.com:8880/xsj.php?id=2226
Spidey,http://php.jdshipin.com:8880/xsj.php?id=2270
Dreamworks,http://php.jdshipin.com:8880/xsj.php?id=48
CN卡通,http://php.jdshipin.com:8880/xsj.php?id=107
Curious George,http://php.jdshipin.com:8880/xsj.php?id=173
Gabby Dollhouse,http://php.jdshipin.com:8880/xsj.php?id=1344
Animax,http://php.jdshipin.com:8880/xsj.php?id=59
Bluey,http://php.jdshipin.com:8880/xsj.php?id=143
靖洋卡通,http://php.jdshipin.com:8880/xsj.php?id=348
YOYO TV,http://php.jdshipin.com:8880/xsj.php?id=340
靖天卡通,http://php.jdshipin.com:8880/xsj.php?id=344
i-Fun動漫,http://php.jdshipin.com:8880/xsj.php?id=1127
i-Fun動漫,http://php.jdshipin.com:8880/xsj.php?id=2802
達文西,http://php.jdshipin.com:8880/xsj.php?id=68
Treehouse,http://php.jdshipin.com:8880/xsj.php?id=55
Nickj,http://php.jdshipin.com:8880/xsj.php?id=53
Disney,http://php.jdshipin.com:8880/xsj.php?id=5
Disneyxd,http://php.jdshipin.com:8880/xsj.php?id=31
Disneyj,http://php.jdshipin.com:8880/xsj.php?id=47
Boomerang,http://php.jdshipin.com:8880/xsj.php?id=57
Disney Junior,http://php.jdshipin.com:8880/xsj.php?id=460
Hogi,http://php.jdshipin.com:8880/xsj.php?id=2346
Baby Shark,http://php.jdshipin.com:8880/xsj.php?id=1399
Phineas and Ferb,http://php.jdshipin.com:8880/xsj.php?id=1098
Robocar POLI,http://php.jdshipin.com:8880/xsj.php?id=298
朱妮托尼,http://php.jdshipin.com:8880/xsj.php?id=2537
Beep Beep,http://php.jdshipin.com:8880/xsj.php?id=3015
Winnie,http://php.jdshipin.com:8880/xsj.php?id=3018
The Amazing World of Elmore,http://php.jdshipin.com:8880/xsj.php?id=456
The Smurfs,http://php.jdshipin.com:8880/xsj.php?id=454
音樂宗教,#genre#
好消息,http://php.jdshipin.com:8880/xsj.php?id=104
好消息2,http://php.jdshipin.com:8880/xsj.php?id=363
Water Sounds,http://php.jdshipin.com:8880/xsj.php?id=496
Hits Radio,http://php.jdshipin.com:8880/xsj.php?id=4
Unbelievable Beauty,http://php.jdshipin.com:8880/xsj.php?id=1002
Relaxing Music,http://php.jdshipin.com:8880/xsj.php?id=151
Relaxing Jazz Piano,http://php.jdshipin.com:8880/xsj.php?id=1351
輕鬆音樂,http://php.jdshipin.com:8880/xsj.php?id=1361
One World Radio,http://php.jdshipin.com:8880/xsj.php?id=1153
Mezzo Live,http://php.jdshipin.com:8880/xsj.php?id=60
8FM,http://php.jdshipin.com:8880/xsj.php?id=9
Lofi Hip Hop,http://php.jdshipin.com:8880/xsj.php?id=2350
Eight FM,http://php.jdshipin.com:8880/xsj.php?id=1021
自然の音,http://php.jdshipin.com:8880/xsj.php?id=1138
4K Nature,http://php.jdshipin.com:8880/xsj.php?id=1015
Coffee Jazz,http://php.jdshipin.com:8880/xsj.php?id=1019
Space Ambient,http://php.jdshipin.com:8880/xsj.php?id=1005
Rolling Cam Venice,http://php.jdshipin.com:8880/xsj.php?id=1007
大愛一臺,http://php.jdshipin.com:8880/xsj.php?id=11
大愛二臺,http://php.jdshipin.com:8880/xsj.php?id=197
Baroque Live Music,http://php.jdshipin.com:8880/xsj.php?id=1027
唯心電視,http://php.jdshipin.com:8880/xsj.php?id=1150
人間衛視,http://php.jdshipin.com:8880/xsj.php?id=101
Good Life Radio,http://php.jdshipin.com:8880/xsj.php?id=1152
Rainy Jazz,http://php.jdshipin.com:8880/xsj.php?id=1089
Deep House Radio,http://php.jdshipin.com:8880/xsj.php?id=1090
Sleeping Music,http://php.jdshipin.com:8880/xsj.php?id=1087
Relaxing Piano Collection,http://php.jdshipin.com:8880/xsj.php?id=1088
Trace Urban,http://php.jdshipin.com:8880/xsj.php?id=1003
佛衛慈悲台,http://php.jdshipin.com:8880/xsj.php?id=1306
生命電視,http://php.jdshipin.com:8880/xsj.php?id=1124
華藏電視,http://php.jdshipin.com:8880/xsj.php?id=1053
治愈音樂,http://php.jdshipin.com:8880/xsj.php?id=1503
正德電視,http://php.jdshipin.com:8880/xsj.php?id=42
SupremeMasterTV,http://php.jdshipin.com:8880/xsj.php?id=323
鳥鳴音樂,http://php.jdshipin.com:8880/xsj.php?id=1407
GRASS COTTON,http://php.jdshipin.com:8880/xsj.php?id=3221
Heavenly Harp Music,http://php.jdshipin.com:8880/xsj.php?id=2540
大陸頻道,#genre#
CGTN English,http://php.jdshipin.com:8880/xsj.php?id=2362
CGTN Documentary,http://php.jdshipin.com:8880/xsj.php?id=2363
CGTN Français,http://php.jdshipin.com:8880/xsj.php?id=2364
CGTN Español,http://php.jdshipin.com:8880/xsj.php?id=317
CGTN العربية,http://php.jdshipin.com:8880/xsj.php?id=1004
CCTV1,http://php.jdshipin.com:8880/xsj.php?id=200
CCTV1,http://php.jdshipin.com:8880/xsj.php?id=2305
CCTV2,http://php.jdshipin.com:8880/xsj.php?id=201
CCTV2,http://php.jdshipin.com:8880/xsj.php?id=2763
CCTV3,http://php.jdshipin.com:8880/xsj.php?id=202
CCTV3,http://php.jdshipin.com:8880/xsj.php?id=2808
CCTV4,http://php.jdshipin.com:8880/xsj.php?id=248
CCTV4,http://php.jdshipin.com:8880/xsj.php?id=203
CCTV4,http://php.jdshipin.com:8880/xsj.php?id=2764
CCTV5,http://php.jdshipin.com:8880/xsj.php?id=204
CCTV5,http://php.jdshipin.com:8880/xsj.php?id=2760
CCTV5plus,http://php.jdshipin.com:8880/xsj.php?id=205
CCTV5plus,http://php.jdshipin.com:8880/xsj.php?id=2759
CCTV6,http://php.jdshipin.com:8880/xsj.php?id=206
CCTV6,http://php.jdshipin.com:8880/xsj.php?id=2758
CCTV7,http://php.jdshipin.com:8880/xsj.php?id=207
CCTV7,http://php.jdshipin.com:8880/xsj.php?id=2757
CCTV8,http://php.jdshipin.com:8880/xsj.php?id=208
CCTV8,http://php.jdshipin.com:8880/xsj.php?id=2756
CCTV9,http://php.jdshipin.com:8880/xsj.php?id=2308
CCTV9,http://php.jdshipin.com:8880/xsj.php?id=209
CCTV10,http://php.jdshipin.com:8880/xsj.php?id=210
CCTV11,http://php.jdshipin.com:8880/xsj.php?id=2809
CCTV11,http://php.jdshipin.com:8880/xsj.php?id=211
CCTV12,http://php.jdshipin.com:8880/xsj.php?id=212
CCTV12,http://php.jdshipin.com:8880/xsj.php?id=2755
CCTV13,http://php.jdshipin.com:8880/xsj.php?id=213
CCTV13,http://php.jdshipin.com:8880/xsj.php?id=2754
CCTV14,http://php.jdshipin.com:8880/xsj.php?id=214
CCTV14,http://php.jdshipin.com:8880/xsj.php?id=2826
CCTV15,http://php.jdshipin.com:8880/xsj.php?id=215
CCTV16,http://php.jdshipin.com:8880/xsj.php?id=2821
浙江卫视,http://php.jdshipin.com:8880/xsj.php?id=217
江苏卫视,http://php.jdshipin.com:8880/xsj.php?id=2829
江苏卫视,http://php.jdshipin.com:8880/xsj.php?id=218
南方卫视,http://php.jdshipin.com:8880/xsj.php?id=219
北京卫视,http://php.jdshipin.com:8880/xsj.php?id=220
北京衛視,http://php.jdshipin.com:8880/xsj.php?id=221
广东卫视,http://php.jdshipin.com:8880/xsj.php?id=231
广东卫视,http://php.jdshipin.com:8880/xsj.php?id=1499
东方卫视,http://php.jdshipin.com:8880/xsj.php?id=224
河南卫视,http://php.jdshipin.com:8880/xsj.php?id=225
湖南卫视,http://php.jdshipin.com:8880/xsj.php?id=3228
湖南卫视,http://php.jdshipin.com:8880/xsj.php?id=226
湖北卫视,http://php.jdshipin.com:8880/xsj.php?id=3229
湖北卫视,http://php.jdshipin.com:8880/xsj.php?id=227
东南卫视,http://php.jdshipin.com:8880/xsj.php?id=228
辽宁卫视,http://php.jdshipin.com:8880/xsj.php?id=229
深圳卫视,http://php.jdshipin.com:8880/xsj.php?id=3230
安徽卫视,http://php.jdshipin.com:8880/xsj.php?id=2830
四川卫视,http://php.jdshipin.com:8880/xsj.php?id=233
山东卫视,http://php.jdshipin.com:8880/xsj.php?id=234
青田電視台,http://php.jdshipin.com:8880/xsj.php?id=2295
天津衛視,http://php.jdshipin.com:8880/xsj.php?id=1093
江西衛視,http://php.jdshipin.com:8880/xsj.php?id=1097
にっぽん,#genre#
JapaNews24,http://php.jdshipin.com:8880/xsj.php?id=425
スカイA,http://php.jdshipin.com:8880/xsj.php?id=2433
ANN/テレ朝,http://php.jdshipin.com:8880/xsj.php?id=1502
日テレニュース24,http://php.jdshipin.com:8880/xsj.php?id=292
フジone,http://php.jdshipin.com:8880/xsj.php?id=2300
フジ two,http://php.jdshipin.com:8880/xsj.php?id=2301
フジ next,http://php.jdshipin.com:8880/xsj.php?id=2750
KANSAI News24,http://php.jdshipin.com:8880/xsj.php?id=247
メ～テレNEWS,http://php.jdshipin.com:8880/xsj.php?id=245
広島ニュース,http://php.jdshipin.com:8880/xsj.php?id=1095
TBS NEWS,http://php.jdshipin.com:8880/xsj.php?id=1096
RKB NEWS 24,http://php.jdshipin.com:8880/xsj.php?id=1043
STV NEWS,http://php.jdshipin.com:8880/xsj.php?id=1500
テレ朝チャンネル1,http://php.jdshipin.com:8880/xsj.php?id=2271
テレ朝チャンネル2,http://php.jdshipin.com:8880/xsj.php?id=2344
スポーツライブ＋,http://php.jdshipin.com:8880/xsj.php?id=2343
読売テレビ,http://php.jdshipin.com:8880/xsj.php?id=198
関西テレビ,http://php.jdshipin.com:8880/xsj.php?id=235
BS日テレ,http://php.jdshipin.com:8880/xsj.php?id=240
BS朝日,http://php.jdshipin.com:8880/xsj.php?id=241
BS-TBS,http://php.jdshipin.com:8880/xsj.php?id=242
BSテレビ東京,http://php.jdshipin.com:8880/xsj.php?id=243
SATVニュース,http://php.jdshipin.com:8880/xsj.php?id=1594
BSフジ,http://php.jdshipin.com:8880/xsj.php?id=244
旅チャンネル,http://php.jdshipin.com:8880/xsj.php?id=2304
TOKYO MX 1,http://php.jdshipin.com:8880/xsj.php?id=2204
TOKYO MX 2,http://php.jdshipin.com:8880/xsj.php?id=2205
朝日放送テレビ,http://php.jdshipin.com:8880/xsj.php?id=237
時代劇専門チャンネル,http://php.jdshipin.com:8880/xsj.php?id=287
TV Tokyo,http://php.jdshipin.com:8880/xsj.php?id=123
J SPORTS 1,http://php.jdshipin.com:8880/xsj.php?id=129
J SPORTS 2,http://php.jdshipin.com:8880/xsj.php?id=130
J SPORTS 3,http://php.jdshipin.com:8880/xsj.php?id=131
J SPORTS 4,http://php.jdshipin.com:8880/xsj.php?id=132
ABC朝日,http://php.jdshipin.com:8880/xsj.php?id=127
FU JI,http://php.jdshipin.com:8880/xsj.php?id=122
テレビ東京,http://php.jdshipin.com:8880/xsj.php?id=2202
フジテレビ,http://php.jdshipin.com:8880/xsj.php?id=2203
テレビ朝日,http://php.jdshipin.com:8880/xsj.php?id=125
大阪TV,http://php.jdshipin.com:8880/xsj.php?id=126
WOWOWプライム,http://php.jdshipin.com:8880/xsj.php?id=133
WOWOWライブ,http://php.jdshipin.com:8880/xsj.php?id=134
WOWOWシネマ,http://php.jdshipin.com:8880/xsj.php?id=135
スターチャンネル1,http://php.jdshipin.com:8880/xsj.php?id=136
スターチャンネル2,http://php.jdshipin.com:8880/xsj.php?id=137
スターチャンネル3,http://php.jdshipin.com:8880/xsj.php?id=138
日本テレビ,http://php.jdshipin.com:8880/xsj.php?id=119
毎日放送,http://php.jdshipin.com:8880/xsj.php?id=199
ゴルフネットワーク,http://php.jdshipin.com:8880/xsj.php?id=249
HTB北海道,http://php.jdshipin.com:8880/xsj.php?id=39
日テレG+,http://php.jdshipin.com:8880/xsj.php?id=2298
GAORA SPORTS,http://php.jdshipin.com:8880/xsj.php?id=296
TBS,http://php.jdshipin.com:8880/xsj.php?id=124
TBS,http://php.jdshipin.com:8880/xsj.php?id=2201
アニマックス,http://php.jdshipin.com:8880/xsj.php?id=139
グリーンチャンネル,http://php.jdshipin.com:8880/xsj.php?id=140
キッズステーション,http://php.jdshipin.com:8880/xsj.php?id=289
静岡ニュース,http://php.jdshipin.com:8880/xsj.php?id=297
MUSIC ON! TV,http://php.jdshipin.com:8880/xsj.php?id=288
BS日本映画専門Ch,http://php.jdshipin.com:8880/xsj.php?id=2219
Disney チャンネル,http://php.jdshipin.com:8880/xsj.php?id=290
衛星劇場,http://php.jdshipin.com:8880/xsj.php?id=2345
日テレG＋,http://php.jdshipin.com:8880/xsj.php?id=2434
兵庫県の最新,http://php.jdshipin.com:8880/xsj.php?id=1142
한국,#genre#
런닝맨,http://php.jdshipin.com:8880/xsj.php?id=2347
KBS드라마1,http://php.jdshipin.com:8880/xsj.php?id=2348
MBC드라마넷,http://php.jdshipin.com:8880/xsj.php?id=2349
I.NET,http://php.jdshipin.com:8880/xsj.php?id=2351
SkySports,http://php.jdshipin.com:8880/xsj.php?id=2352
KBSN Sports,http://php.jdshipin.com:8880/xsj.php?id=2353
SBS Sports,http://php.jdshipin.com:8880/xsj.php?id=2354
FTV,http://php.jdshipin.com:8880/xsj.php?id=2355
바둑TV,http://php.jdshipin.com:8880/xsj.php?id=2356
OCN Thrills,http://php.jdshipin.com:8880/xsj.php?id=2357
OBS,http://php.jdshipin.com:8880/xsj.php?id=2358
Discovery,http://php.jdshipin.com:8880/xsj.php?id=2359
투니버스Tooniverse 39,http://php.jdshipin.com:8880/xsj.php?id=2360
연변위성,http://php.jdshipin.com:8880/xsj.php?id=2361
TVN,http://php.jdshipin.com:8880/xsj.php?id=295
연합뉴스TV,http://php.jdshipin.com:8880/xsj.php?id=1039
KBS KOREA,http://php.jdshipin.com:8880/xsj.php?id=1040
YTN2,http://php.jdshipin.com:8880/xsj.php?id=1058
YTN,http://php.jdshipin.com:8880/xsj.php?id=1061
KBS1,http://php.jdshipin.com:8880/xsj.php?id=2752
KBS2,http://php.jdshipin.com:8880/xsj.php?id=2753
MBC,http://php.jdshipin.com:8880/xsj.php?id=251
SBS,http://php.jdshipin.com:8880/xsj.php?id=252
MBN,http://php.jdshipin.com:8880/xsj.php?id=257
MBC스포츠,http://php.jdshipin.com:8880/xsj.php?id=265
JTBC골프,http://php.jdshipin.com:8880/xsj.php?id=268
JTBC,http://php.jdshipin.com:8880/xsj.php?id=253
OCN,http://php.jdshipin.com:8880/xsj.php?id=488
iNet,http://php.jdshipin.com:8880/xsj.php?id=490
CTS,http://php.jdshipin.com:8880/xsj.php?id=491
Spotv,http://php.jdshipin.com:8880/xsj.php?id=266
Spotv2,http://php.jdshipin.com:8880/xsj.php?id=267
THE K-POP,http://php.jdshipin.com:8880/xsj.php?id=493
SBS골프,http://php.jdshipin.com:8880/xsj.php?id=486
한국경제,http://php.jdshipin.com:8880/xsj.php?id=1064
매일경제TV,http://php.jdshipin.com:8880/xsj.php?id=1065
YTN dmb,http://php.jdshipin.com:8880/xsj.php?id=492
YTN 사이언스,http://php.jdshipin.com:8880/xsj.php?id=1605
Arirang TV,http://php.jdshipin.com:8880/xsj.php?id=256
TV CHOSUN,http://php.jdshipin.com:8880/xsj.php?id=2333
SBS Sports,http://php.jdshipin.com:8880/xsj.php?id=487
Mnet,http://php.jdshipin.com:8880/xsj.php?id=1136
MBCevery1,http://php.jdshipin.com:8880/xsj.php?id=476
Tconvers,http://php.jdshipin.com:8880/xsj.php?id=1134
채널A,http://php.jdshipin.com:8880/xsj.php?id=1092
KBC,http://php.jdshipin.com:8880/xsj.php?id=1307
MTN,http://php.jdshipin.com:8880/xsj.php?id=1504
이데일리TV,http://php.jdshipin.com:8880/xsj.php?id=1554
EBS1,http://php.jdshipin.com:8880/xsj.php?id=2439
EBS2,http://php.jdshipin.com:8880/xsj.php?id=3006
EBS KIDS,http://php.jdshipin.com:8880/xsj.php?id=3007
EBS PLUS1,http://php.jdshipin.com:8880/xsj.php?id=3008
EBS PLUS2,http://php.jdshipin.com:8880/xsj.php?id=3009
EBSe,http://php.jdshipin.com:8880/xsj.php?id=3010
美國頻道,#genre#
Sinovision,http://php.jdshipin.com:8880/xsj.php?id=1101
TLC,http://php.jdshipin.com:8880/xsj.php?id=1206
FOX,http://php.jdshipin.com:8880/xsj.php?id=1218
FOX NOW,http://php.jdshipin.com:8880/xsj.php?id=1506
WillowCricket,http://php.jdshipin.com:8880/xsj.php?id=3231
coking chan,http://php.jdshipin.com:8880/xsj.php?id=3233
CNN,http://php.jdshipin.com:8880/xsj.php?id=1507
CNN （備用）,http://php.jdshipin.com:8880/xsj.php?id=1102
Msnbc,http://php.jdshipin.com:8880/xsj.php?id=1541
MSNBC（備）,http://php.jdshipin.com:8880/xsj.php?id=1104
Newsmax2,http://php.jdshipin.com:8880/xsj.php?id=156
Yahoo Finance,http://php.jdshipin.com:8880/xsj.php?id=2541
ABC News,http://php.jdshipin.com:8880/xsj.php?id=1508
NBC,http://php.jdshipin.com:8880/xsj.php?id=1509
NBC,http://php.jdshipin.com:8880/xsj.php?id=1217
Fox Business,http://php.jdshipin.com:8880/xsj.php?id=1511
Fox Business,http://php.jdshipin.com:8880/xsj.php?id=1108
FOX Weather,http://php.jdshipin.com:8880/xsj.php?id=2742
E!,http://php.jdshipin.com:8880/xsj.php?id=1222
E,http://php.jdshipin.com:8880/xsj.php?id=1536
Hbo East,http://php.jdshipin.com:8880/xsj.php?id=1513
HBO Family,http://php.jdshipin.com:8880/xsj.php?id=1113
HBO Comedy,http://php.jdshipin.com:8880/xsj.php?id=1109
Hbo Family,http://php.jdshipin.com:8880/xsj.php?id=1512
HBO Signature,http://php.jdshipin.com:8880/xsj.php?id=1112
HBO 2 US,http://php.jdshipin.com:8880/xsj.php?id=1111
Hbo One,http://php.jdshipin.com:8880/xsj.php?id=1514
HBO 1 US,http://php.jdshipin.com:8880/xsj.php?id=1110
Tennis chan,http://php.jdshipin.com:8880/xsj.php?id=1519
Tennis chan（備）,http://php.jdshipin.com:8880/xsj.php?id=3235
law and crime,http://php.jdshipin.com:8880/xsj.php?id=1540
Goltv,http://php.jdshipin.com:8880/xsj.php?id=1542
MTV,http://php.jdshipin.com:8880/xsj.php?id=1546
FX,http://php.jdshipin.com:8880/xsj.php?id=1551
CNBC,http://php.jdshipin.com:8880/xsj.php?id=1555
CNBC,http://php.jdshipin.com:8880/xsj.php?id=1106
CW,http://php.jdshipin.com:8880/xsj.php?id=1557
CW,http://php.jdshipin.com:8880/xsj.php?id=1220
Animal,http://php.jdshipin.com:8880/xsj.php?id=1558
Animal Planet,http://php.jdshipin.com:8880/xsj.php?id=1203
Freeform,http://php.jdshipin.com:8880/xsj.php?id=1560
Investigation Discovery,http://php.jdshipin.com:8880/xsj.php?id=1564
Lifetime Movie Network,http://php.jdshipin.com:8880/xsj.php?id=1565
Showtime,http://php.jdshipin.com:8880/xsj.php?id=1568
StarZ,http://php.jdshipin.com:8880/xsj.php?id=1569
USA Network,http://php.jdshipin.com:8880/xsj.php?id=1571
Right Now,http://php.jdshipin.com:8880/xsj.php?id=144
30A TV,http://php.jdshipin.com:8880/xsj.php?id=1052
Atlanta,http://php.jdshipin.com:8880/xsj.php?id=1055
Panama City,http://php.jdshipin.com:8880/xsj.php?id=1056
Pawleys Island,http://php.jdshipin.com:8880/xsj.php?id=1057
HGTV,http://php.jdshipin.com:8880/xsj.php?id=2311
National Geographic,http://php.jdshipin.com:8880/xsj.php?id=2312
Nat Geo Wild,http://php.jdshipin.com:8880/xsj.php?id=1521
Nat Geo Wild,http://php.jdshipin.com:8880/xsj.php?id=2313
Cinemax,http://php.jdshipin.com:8880/xsj.php?id=2314
IFC,http://php.jdshipin.com:8880/xsj.php?id=1362
ESPN NEWS,http://php.jdshipin.com:8880/xsj.php?id=1363
CBS Sport,http://php.jdshipin.com:8880/xsj.php?id=1364
Fight Box,http://php.jdshipin.com:8880/xsj.php?id=1365
