📺电视直播,#genre#
四川卫视,http://171.107.72.19:4000/udp/239.81.0.43:4056
贵州卫视,http://171.107.72.19:4000/udp/239.81.0.95:4056
贵州卫视,http://171.107.72.19:4000/udp/239.81.0.56:4056
海南卫视,http://171.107.72.19:4000/udp/239.81.0.48:4056
三沙卫视,http://171.107.72.19:4000/udp/239.81.0.242:4056
广东卫视,http://171.107.72.19:4000/udp/239.81.0.104:4056
广东卫视,http://171.107.72.19:4000/udp/239.81.0.36:4056
南方卫视,http://171.107.72.19:4000/udp/239.81.0.32:4056
深圳卫视,http://171.107.72.19:4000/udp/239.81.0.103:4056
深圳卫视,http://171.107.72.19:4000/udp/239.81.0.57:4056
湖南卫视,http://171.107.72.19:4000/udp/239.81.0.110:4056
湖南卫视,http://171.107.72.19:4000/udp/239.81.0.40:4056
湖北卫视,http://171.107.72.19:4000/udp/239.81.0.112:4056
湖北卫视,http://171.107.72.19:4000/udp/239.81.0.41:4056
陕西卫视,http://171.107.72.19:4000/udp/239.81.0.89:4056
山西卫视,http://171.107.72.19:4000/udp/239.81.0.49:4056
河南卫视,http://171.107.72.19:4000/udp/239.81.0.44:4056
河北卫视,http://171.107.72.19:4000/udp/239.81.0.94:4056
河北卫视,http://171.107.72.19:4000/udp/239.81.0.51:4056
江西卫视,http://171.107.72.19:4000/udp/239.81.0.204:4056
江西卫视,http://171.107.72.19:4000/udp/239.81.0.38:4056
东南卫视,http://171.107.72.19:4000/udp/239.81.0.215:4056
东南卫视,http://171.107.72.19:4000/udp/239.81.0.59:4056
厦门卫视,http://171.107.72.19:4000/udp/239.81.0.212:4056
嘉佳卡通,http://171.107.72.19:4000/udp/239.81.0.64:4056
卡酷动画,http://171.107.72.19:4000/udp/239.81.0.62:4056
金鹰卡通,http://171.107.72.19:4000/udp/239.81.0.61:4056
新动漫,http://171.107.72.19:4000/udp/239.81.0.235:4056
少儿动画,http://171.107.72.19:4000/udp/239.81.0.82:4056
动漫秀场,http://171.107.72.19:4000/udp/239.81.0.68:4056
全纪实,http://171.107.72.19:4000/udp/239.81.0.78:4056
求索,http://171.107.72.19:4000/udp/239.81.0.202:4056
IPTV足球,http://171.107.72.19:4000/udp/239.81.0.97:4056
先锋乒羽,http://171.107.72.19:4000/udp/239.81.0.236:4056
游戏风云,http://171.107.72.19:4000/udp/239.81.0.72:4056
电竞游戏1,http://171.107.72.19:4000/udp/239.81.0.203:4056
电竞游戏2,http://171.107.72.19:4000/udp/239.81.0.201:4056




















🏀安徽组播,#genre#
安徽卫视HD,http://183.165.36.18:4022/rtp/238.1.79.27:4328
安徽经济生活HD,http://183.165.36.18:4022/rtp/238.1.79.44:4464
安徽影视频道HD,http://183.165.36.18:4022/rtp/238.1.79.42:4448
安徽公共频道HD,http://183.165.36.18:4022/rtp/238.1.79.43:4456
安徽综艺体育HD,http://183.165.36.18:4022/rtp/238.1.79.41:4440
安徽农业科教HD,http://183.165.36.18:4022/rtp/238.1.79.40:4432
安徽人物频道HD,http://183.165.36.18:4022/rtp/238.1.79.45:4472
安徽国际频道,http://183.165.36.18:4022/rtp/238.1.78.61:6360
安徽导视频道,http://183.165.36.18:4022/rtp/238.1.79.66:4664
海豚生活HD,http://183.165.36.18:4022/rtp/238.1.79.50:4512
海豚少儿HD,http://183.165.36.18:4022/rtp/238.1.79.32:4368
海豚健康HD,http://183.165.36.18:4022/rtp/238.1.79.33:4376
海豚影视HD,http://183.165.36.18:4022/rtp/238.1.79.34:4384
合肥新闻频道,http://183.165.36.18:4022/rtp/238.1.78.111:6760
肥东新闻综合,http://183.165.36.18:4022/rtp/238.1.78.183:7336
肥东经济生活,http://183.165.36.18:4022/rtp/238.1.78.184:7344
肥西新闻综合,http://183.165.36.18:4022/rtp/238.1.78.185:7352
长丰电视台,http://183.165.36.18:4022/rtp/238.1.78.182:7328
滁州新闻综合,http://183.165.36.18:4022/rtp/238.1.78.132:6928
滁州公共频道,http://183.165.36.18:4022/rtp/238.1.78.133:6936
滁州科教频道,http://183.165.36.18:4022/rtp/238.1.78.134:6944
全椒综合频道,http://183.165.36.18:4022/rtp/238.1.78.203:7496
来安新闻综合,http://183.165.36.18:4022/rtp/238.1.78.204:7504
定远新闻综合,http://183.165.36.18:4022/rtp/238.1.78.205:7512
凤阳新闻频道,http://183.165.36.18:4022/rtp/238.1.78.207:7528
明光综合频道,http://183.165.36.18:4022/rtp/238.1.78.208:7536
芜湖新闻综合,http://183.165.36.18:4022/rtp/238.1.78.112:6768
芜湖公共频道,http://183.165.36.18:4022/rtp/238.1.78.80:6512
芜湖生活频道,http://183.165.36.18:4022/rtp/238.1.78.152:7088
芜湖教育频道,http://183.165.36.18:4022/rtp/238.1.78.167:7208
湾沚新闻综合,http://183.165.36.18:4022/rtp/238.1.78.187:7368
繁昌新闻综合,http://183.165.36.18:4022/rtp/238.1.78.190:7392
无为新闻频道,http://183.165.36.18:4022/rtp/238.1.78.188:7376
南陵新闻综合,http://183.165.36.18:4022/rtp/238.1.78.189:7384
马鞍山新闻综合,http://183.165.36.18:4022/rtp/238.1.79.15:4232
马鞍山公共频道,http://183.165.36.18:4022/rtp/238.1.78.77:6488
安庆新闻综合,http://183.165.36.18:4022/rtp/238.1.78.117:6808
安庆公共频道,http://183.165.36.18:4022/rtp/238.1.78.118:6816
安庆教育频道,http://183.165.36.18:4022/rtp/238.1.78.120:6832
潜山综合频道,http://183.165.36.18:4022/rtp/238.1.78.192:7408
桐城综合频道,http://183.165.36.18:4022/rtp/238.1.78.28:6152
太湖新闻综合,http://183.165.36.18:4022/rtp/238.1.79.12:4208
黄山新闻综合,http://183.165.36.18:4022/rtp/238.1.78.130:6912
黄山公共频道,http://183.165.36.18:4022/rtp/238.1.78.131:6920
徽州新闻频道,http://183.165.36.18:4022/rtp/238.1.78.138:6976
太平电视台,http://183.165.36.18:4022/rtp/238.1.78.199:7464
歙县综合频道,http://183.165.36.18:4022/rtp/238.1.78.200:7472
休宁新闻综合,http://183.165.36.18:4022/rtp/238.1.79.20:4272
祁门综合频道,http://183.165.36.18:4022/rtp/238.1.79.14:4224
黟县新闻综合,http://183.165.36.18:4022/rtp/238.1.78.149:7064
宣城综合频道,http://183.165.36.18:4022/rtp/238.1.78.142:7008
宣城公共频道,http://183.165.36.18:4022/rtp/238.1.78.143:7016
广德新闻综合,http://183.165.36.18:4022/rtp/238.1.78.212:7568
广德生活频道,http://183.165.36.18:4022/rtp/238.1.78.213:7576
郎溪新闻频道,http://183.165.36.18:4022/rtp/238.1.78.214:7584
旌德新闻综合,http://183.165.36.18:4022/rtp/238.1.78.215:7592
宁国新闻综合,http://183.165.36.18:4022/rtp/238.1.78.216:7600
绩溪新闻频道,http://183.165.36.18:4022/rtp/238.1.78.218:7616
池州新闻综合,http://183.165.36.18:4022/rtp/238.1.78.147:7048
池州公共频道,http://183.165.36.18:4022/rtp/238.1.78.148:7056
石台综合频道,http://183.165.36.18:4022/rtp/238.1.78.221:7640
东至综合频道,http://183.165.36.18:4022/rtp/238.1.79.13:4216
铜陵新闻综合,http://183.165.36.18:4022/rtp/238.1.78.139:6984
铜陵公共频道,http://183.165.36.18:4022/rtp/238.1.78.140:6992
铜陵科教频道,http://183.165.36.18:4022/rtp/238.1.78.141:7000
义安新闻综合,http://183.165.36.18:4022/rtp/238.1.78.211:7560
枞阳电视台,http://183.165.36.18:4022/rtp/238.1.78.210:7552
六安综合频道,http://183.165.36.18:4022/rtp/238.1.78.144:7024
六安公共频道,http://183.165.36.18:4022/rtp/238.1.78.145:7032
霍山综合频道,http://183.165.36.18:4022/rtp/238.1.78.220:7632
霍邱新闻综合,http://183.165.36.18:4022/rtp/238.1.78.119:6824
金寨综合频道,http://183.165.36.18:4022/rtp/238.1.79.21:4280
淮南新闻综合,http://183.165.36.18:4022/rtp/238.1.78.113:6776
淮南公共频道,http://183.165.36.18:4022/rtp/238.1.78.114:6784
寿县新闻综合,http://183.165.36.18:4022/rtp/238.1.78.146:7040
淮北新闻综合,http://183.165.36.18:4022/rtp/238.1.78.135:6952
淮北公共频道,http://183.165.36.18:4022/rtp/238.1.78.136:6960
淮北教育频道,http://183.165.36.18:4022/rtp/238.1.78.137:6968
濉溪新闻频道,http://183.165.36.18:4022/rtp/238.1.78.209:7544
宿州新闻综合,http://183.165.36.18:4022/rtp/238.1.78.121:6840
宿州公共频道,http://183.165.36.18:4022/rtp/238.1.78.122:6848
宿州科教频道,http://183.165.36.18:4022/rtp/238.1.78.123:6856
萧县新闻综合,http://183.165.36.18:4022/rtp/238.1.79.46:4480
泗县新闻频道,http://183.165.36.18:4022/rtp/238.1.78.193:7416
蚌埠新闻综合,http://183.165.36.18:4022/rtp/238.1.78.180:7312
蚌埠公共频道,http://183.165.36.18:4022/rtp/238.1.78.181:7320
五河新闻综合,http://183.165.36.18:4022/rtp/238.1.79.52:4528
固镇新闻综合,http://183.165.36.18:4022/rtp/238.1.79.47:4488
阜阳新闻综合,http://183.165.36.18:4022/rtp/238.1.78.124:6864
阜阳公共频道,http://183.165.36.18:4022/rtp/238.1.78.125:6872
阜阳教育频道,http://183.165.36.18:4022/rtp/238.1.78.126:6880
阜阳都市频道,http://183.165.36.18:4022/rtp/238.1.78.127:6888
颍上新闻综合,http://183.165.36.18:4022/rtp/238.1.78.194:7424
界首综合频道,http://183.165.36.18:4022/rtp/238.1.78.195:7432
临泉新闻频道,http://183.165.36.18:4022/rtp/238.1.78.29:6160
阜南新闻综合,http://183.165.36.18:4022/rtp/238.1.79.11:4200
亳州综合频道,http://183.165.36.18:4022/rtp/238.1.78.128:6896
亳州农村频道,http://183.165.36.18:4022/rtp/238.1.78.129:6904
利辛新闻综合,http://183.165.36.18:4022/rtp/238.1.78.196:7440
涡阳新闻综合,http://183.165.36.18:4022/rtp/238.1.78.197:7448
蒙城新闻频道,http://183.165.36.18:4022/rtp/238.1.79.19:4264




































🏀福建组播,#genre#
福建综合,http://www.91dos.cn:4022/rtp/239.61.3.4:9542
东南卫视,http://www.91dos.cn:4022/rtp/239.61.2.132:8708
福建新闻,http://www.91dos.cn:4022/rtp/239.61.2.4:8018
福建电视剧,http://www.91dos.cn:4022/rtp/239.61.2.5:8024
福建旅游,http://www.91dos.cn:4022/rtp/239.61.2.6:8030
福建经济生活,http://www.91dos.cn:4022/rtp/239.61.2.7:8036
福建体育,http://www.91dos.cn:4022/rtp/239.61.2.160:8948
福建少儿,http://www.91dos.cn:4022/rtp/239.61.2.9:8048
海峡卫视,http://www.91dos.cn:4022/rtp/239.61.2.151:8894
福建教育频道,http://www.91dos.cn:4022/rtp/239.61.2.173:9026
厦门卫视,http://www.91dos.cn:4022/rtp/239.61.2.11:8060
厦门1套,http://www.91dos.cn:4022/rtp/239.61.3.55:9848
厦门2套,http://www.91dos.cn:4022/rtp/239.61.3.56:9854
CCTV-1,http://www.91dos.cn:4022/rtp/239.61.3.61:9884
CCTV-2,http://www.91dos.cn:4022/rtp/239.61.2.174:9032
CCTV-3,http://www.91dos.cn:4022/rtp/239.61.3.34:9722
CCTV-4,http://www.91dos.cn:4022/rtp/239.61.2.206:9224
CCTV-5,http://www.91dos.cn:4022/rtp/239.61.3.35:9728
CCTV-5+,http://www.91dos.cn:4022/rtp/239.61.2.171:9014
CCTV-6,http://www.91dos.cn:4022/rtp/239.61.3.36:9734
CCTV-7,http://www.91dos.cn:4022/rtp/239.61.2.175:9038
CCTV-8,http://www.91dos.cn:4022/rtp/239.61.3.37:9740
CCTV-9,http://www.91dos.cn:4022/rtp/239.61.2.172:9020
CCTV-10,http://www.91dos.cn:4022/rtp/239.61.2.176:9044
CCTV-11,http://www.91dos.cn:4022/rtp/239.61.2.21:8120
CCTV-12,http://www.91dos.cn:4022/rtp/239.61.2.177:9050
CCTV-13,http://www.91dos.cn:4022/rtp/239.61.2.23:8132
CCTV-14,http://www.91dos.cn:4022/rtp/239.61.2.178:9056
CCTV-15,http://www.91dos.cn:4022/rtp/239.61.2.25:8144
CGTN,http://www.91dos.cn:4022/rtp/239.61.2.19:8108
CCTV-17,http://www.91dos.cn:4022/rtp/239.61.3.9:9572
东方卫视,http://www.91dos.cn:4022/rtp/239.61.2.28:8162
湖南卫视,http://www.91dos.cn:4022/rtp/239.61.2.31:8180
江苏卫视,http://www.91dos.cn:4022/rtp/239.61.2.30:8174
浙江卫视,http://www.91dos.cn:4022/rtp/239.61.2.29:8168
河北卫视,http://www.91dos.cn:4022/rtp/239.61.2.57:8336
广东卫视,http://www.91dos.cn:4022/rtp/239.61.2.33:8192
山东卫视,http://www.91dos.cn:4022/rtp/239.61.2.119:8708
湖北卫视,http://www.91dos.cn:4022/rtp/239.61.2.120:8714
深圳卫视,http://www.91dos.cn:4022/rtp/239.61.3.46:9794
黑龙江卫视,http://www.91dos.cn:4022/rtp/239.61.2.34:8198
贵州卫视,http://www.91dos.cn:4022/rtp/239.61.2.159:8942
安徽卫视,http://www.91dos.cn:4022/rtp/239.61.2.248:9476
天津卫视,http://www.91dos.cn:4022/rtp/239.61.2.180:9068
四川卫视,http://www.91dos.cn:4022/rtp/239.61.2.251:9494
江西卫视,http://www.91dos.cn:4022/rtp/239.61.2.182:9080
辽宁卫视,http://www.91dos.cn:4022/rtp/239.61.2.181:9074
重庆卫视,http://www.91dos.cn:4022/rtp/239.61.2.250:9488
北京卫视,http://www.91dos.cn:4022/rtp/239.61.2.32:8186
云南卫视,http://www.91dos.cn:4022/rtp/239.61.2.61:8360
河南卫视,http://www.91dos.cn:4022/rtp/239.61.2.59:8348
海南卫视,http://www.91dos.cn:4022/rtp/239.61.2.42:8246
广西卫视,http://www.91dos.cn:4022/rtp/239.61.2.48:8282
陕西卫视,http://www.91dos.cn:4022/rtp/239.61.2.38:8222
青海卫视,http://www.91dos.cn:4022/rtp/239.61.2.60:8354
宁夏卫视,http://www.91dos.cn:4022/rtp/239.61.2.56:8330
中国教育-1,http://www.91dos.cn:4022/rtp/239.61.2.167:8990
纪实人文,http://www.91dos.cn:4022/rtp/239.61.2.165:8978
中国教育-2,http://www.91dos.cn:4022/rtp/239.61.3.6:9554
中国气像,http://www.91dos.cn:4022/rtp/239.61.2.64:8378
金鹰卡通,http://www.91dos.cn:4022/rtp/239.61.2.221:9314
卡酷少儿,http://www.91dos.cn:4022/rtp/239.61.2.222:9320
吉林卫视,http://www.91dos.cn:4022/rtp/239.61.2.223:9326
山西卫视,http://www.91dos.cn:4022/rtp/239.61.2.224:9332
甘肃卫视,http://www.91dos.cn:4022/rtp/239.61.2.225:9338
内蒙古卫视,http://www.91dos.cn:4022/rtp/239.61.2.226:9344
新疆卫视,http://www.91dos.cn:4022/rtp/239.61.2.227:9350
兵团卫视,http://www.91dos.cn:4022/rtp/239.61.2.228:9356
西藏卫视,http://www.91dos.cn:4022/rtp/239.61.2.229:9362
大湾区卫视,http://www.91dos.cn:4022/rtp/239.61.3.5:9548
金鹰纪实,http://www.91dos.cn:4022/rtp/239.61.3.7:9560
三沙卫视,http://www.91dos.cn:4022/rtp/239.61.3.10:9578
中国教育-4,http://www.91dos.cn:4022/rtp/239.61.3.15:9608
欢笑剧场,http://www.91dos.cn:4022/rtp/239.61.2.146:8864
都市剧场,http://www.91dos.cn:4022/rtp/239.61.2.149:8882
哈哈炫动,http://www.91dos.cn:4022/rtp/239.61.2.70:8414
动漫秀场,http://www.91dos.cn:4022/rtp/239.61.2.148:8876
嘉佳卡通,http://www.91dos.cn:4022/rtp/239.61.2.72:8426
游戏风云,http://www.91dos.cn:4022/rtp/239.61.2.145:8858
乐游,http://www.91dos.cn:4022/rtp/239.61.2.147:8870
法治天地,http://www.91dos.cn:4022/rtp/239.61.2.75:8444
东方财经,http://www.91dos.cn:4022/rtp/239.61.2.76:8450
金色学堂,http://www.91dos.cn:4022/rtp/239.61.2.78:8462
快乐垂钓,http://www.91dos.cn:4022/rtp/239.61.3.8:9566
生活时尚,http://www.91dos.cn:4022/rtp/239.61.2.141:8834
中华特产,http://www.91dos.cn:4022/rtp/239.61.3.72:9950
车迷频道,http://www.91dos.cn:4022/rtp/239.61.3.64:9902
优优宝贝,http://www.91dos.cn:4022/rtp/239.61.3.70:9938
环球旅游,http://www.91dos.cn:4022/rtp/239.61.3.66:9914
生态环境,http://www.91dos.cn:4022/rtp/239.61.3.68:9926
百姓健康,http://www.91dos.cn:4022/rtp/239.61.3.62:9890
四海钓鱼,http://www.91dos.cn:4022/rtp/239.61.3.69:9932
家庭理财,http://www.91dos.cn:4022/rtp/239.61.3.67:9920
财富天下,http://www.91dos.cn:4022/rtp/239.61.3.63:9896
证券服务,http://www.91dos.cn:4022/rtp/239.61.3.71:9944
先锋乒羽,http://www.91dos.cn:4022/rtp/239.61.3.17:9622
茶频道,http://www.91dos.cn:4022/rtp/239.61.3.59:9872
CHC动作电影,http://www.91dos.cn:4022/rtp/239.61.3.16:9616
梨园频道,http://www.91dos.cn:4022/rtp/239.61.3.19:9634
文物宝库,http://www.91dos.cn:4022/rtp/239.61.3.21:9646
武术世界,http://www.91dos.cn:4022/rtp/239.61.3.22:9652
新动漫,http://www.91dos.cn:4022/rtp/239.61.3.18:9628
中学生,http://www.91dos.cn:4022/rtp/239.61.3.73:9956
发现之旅,http://www.91dos.cn:4022/rtp/239.61.3.74:9962
凤凰卫视资讯台,http://www.91dos.cn:4022/rtp/239.61.2.183:9086
凤凰卫视中文台,http://www.91dos.cn:4022/rtp/239.61.2.184:9092
CGTN法语,http://www.91dos.cn:4022/rtp/239.61.3.44:9782
CGTN俄语,http://www.91dos.cn:4022/rtp/239.61.3.45:9788
CGTN德语,http://www.91dos.cn:4022/rtp/239.61.3.43:9776
CCTV1,http://www.91dos.cn:4022/rtp/239.61.3.60:9878
福建综合,http://www.91dos.cn:4022/rtp/239.61.2.1:8000



































🏀河北组播,#genre#
河北卫视高清,http://121.29.138.101:4022/rtp/239.253.92.154:6011
河北经济生活高清,http://121.29.138.101:4022/rtp/239.253.92.171:6001
河北都市高清,http://121.29.138.101:4022/rtp/239.253.92.172:6002
河北影视剧高清,http://121.29.138.101:4022/rtp/239.253.92.173:6003
河北少儿科教高清,http://121.29.138.101:4022/rtp/239.253.92.174:6004
河北公共高清,http://121.29.138.101:4022/rtp/239.253.92.175:6005
河北农民高清,http://121.29.138.101:4022/rtp/239.253.92.176:6006
CCTV-1综合,http://121.29.138.101:4022/rtp/239.253.92.83:8012
CCTV-2财经,http://121.29.138.101:4022/rtp/239.253.92.190:6065
CCTV-3综艺,http://121.29.138.101:4022/rtp/239.253.92.191:6057
CCTV-4亚洲,http://121.29.138.101:4022/rtp/239.253.92.251:6141
CCTV-5体育,http://121.29.138.101:4022/rtp/239.253.92.181:6046
CCTV-6电影,http://121.29.138.101:4022/rtp/239.253.92.193:6058
CCTV-7国防军事,http://121.29.138.101:4022/rtp/239.253.92.194:6059
CCTV-8电视剧,http://121.29.138.101:4022/rtp/239.253.92.195:6060
CCTV-9纪录,http://121.29.138.101:4022/rtp/239.253.92.107:6020
CCTV-10科教,http://121.29.138.101:4022/rtp/239.253.92.196:6061
CCTV-11戏曲,http://121.29.138.101:4022/rtp/239.253.93.153:6321
CCTV-12社会与法,http://121.29.138.101:4022/rtp/239.253.92.197:6062
CCTV-13新闻,http://121.29.138.101:4022/rtp/239.253.92.13:8008
CCTV-14少儿,http://121.29.138.101:4022/rtp/239.253.92.198:6063
CCTV-15音乐,http://121.29.138.101:4022/rtp/239.253.93.154:6322
CCTV-17农业农村,http://121.29.138.101:4022/rtp/239.253.93.150:6318
CCTV-5+体育赛事,http://121.29.138.101:4022/rtp/239.253.92.82:8013
CGTN国际,http://121.29.138.101:4022/rtp/239.253.92.15:8011
睛彩河北,http://121.29.138.101:4022/rtp/239.253.92.104:6221
石家庄新闻综合高清,http://121.29.138.101:4022/rtp/239.253.92.149:6035
石家庄娱乐,http://121.29.138.101:4022/rtp/239.253.92.93:8120
石家庄生活,http://121.29.138.101:4022/rtp/239.253.92.94:8121
石家庄都市,http://121.29.138.101:4022/rtp/239.253.92.95:8122
湖南卫视高清,http://121.29.138.101:4022/rtp/239.253.92.84:8015
浙江卫视高清,http://121.29.138.101:4022/rtp/239.253.92.90:8020
江苏卫视高清,http://121.29.138.101:4022/rtp/239.253.92.88:8018
北京卫视高清,http://121.29.138.101:4022/rtp/239.253.92.87:8014
东南卫视高清,http://121.29.138.101:4022/rtp/239.253.92.201:6146
东方卫视高清,http://121.29.138.101:4022/rtp/239.253.92.89:8019
天津卫视高清,http://121.29.138.101:4022/rtp/239.253.92.91:8021
深圳卫视高清,http://121.29.138.101:4022/rtp/239.253.92.86:8017
山东卫视高清,http://121.29.138.101:4022/rtp/239.253.92.207:8109
广东卫视高清,http://121.29.138.101:4022/rtp/239.253.92.206:8108
黑龙江卫视高清,http://121.29.138.101:4022/rtp/239.253.92.85:8016
辽宁卫视高清,http://121.29.138.101:4022/rtp/239.253.92.115:6056
安徽卫视高清,http://121.29.138.101:4022/rtp/239.253.92.209:6566
湖北卫视高清,http://121.29.138.101:4022/rtp/239.253.92.210:6567
四川卫视高清,http://121.29.138.101:4022/rtp/239.253.92.16:6043
重庆卫视高清,http://121.29.138.101:4022/rtp/239.253.92.10:6053
河南卫视高清,http://121.29.138.101:4022/rtp/239.253.92.137:6144
金鹰纪实高清,http://121.29.138.101:4022/rtp/239.253.92.103:6054
广西卫视高清,http://121.29.138.101:4022/rtp/239.253.92.76:8043
贵州卫视高清,http://121.29.138.101:4022/rtp/239.253.92.105:6055
江西卫视高清,http://121.29.138.101:4022/rtp/239.253.92.19:6145
吉林卫视高清,http://121.29.138.101:4022/rtp/239.253.92.202:6147
海南卫视高清,http://121.29.138.101:4022/rtp/239.253.93.155:6323
BRTV纪实科教,http://121.29.138.101:4022/rtp/239.253.93.190:6358
承德新闻综合,http://121.29.138.101:4022/rtp/239.253.92.222:8112
承德公共,http://121.29.138.101:4022/rtp/239.253.92.223:8113
张家口新闻综合,http://121.29.138.101:4022/rtp/239.253.92.225:8115
张家口公共,http://121.29.138.101:4022/rtp/239.253.92.226:8116
秦皇岛新闻综合,http://121.29.138.101:4022/rtp/239.253.92.52:6021
秦皇岛公共,http://121.29.138.101:4022/rtp/239.253.92.53:6022
秦皇岛影视,http://121.29.138.101:4022/rtp/239.253.92.54:6023
唐山新闻综合,http://121.29.138.101:4022/rtp/239.253.92.245:6089
唐山生活服务,http://121.29.138.101:4022/rtp/239.253.92.126:6026
唐山影视,http://121.29.138.101:4022/rtp/239.253.92.127:6027
唐山公共,http://121.29.138.101:4022/rtp/239.253.92.128:6028
廊坊新闻,http://121.29.138.101:4022/rtp/239.253.92.164:6036
廊坊公共,http://121.29.138.101:4022/rtp/239.253.92.166:6037
沧州新闻综合,http://121.29.138.101:4022/rtp/239.253.92.121:6015
沧州公共,http://121.29.138.101:4022/rtp/239.253.92.122:6016
沧州影视娱乐,http://121.29.138.101:4022/rtp/239.253.92.123:6017
保定新闻综合,http://121.29.138.101:4022/rtp/239.253.93.2:6153
保定公共频道,http://121.29.138.101:4022/rtp/239.253.93.4:6157
保定生活健康,http://121.29.138.101:4022/rtp/239.253.93.5:6158
衡水新闻综合,http://121.29.138.101:4022/rtp/239.253.93.3:6154
衡水公共,http://121.29.138.101:4022/rtp/239.253.93.7:6160
邢台综合,http://121.29.138.101:4022/rtp/239.253.93.8:6161
邢台城市生活,http://121.29.138.101:4022/rtp/239.253.93.10:6163
纪实人文高清,http://121.29.138.101:4022/rtp/239.253.92.99:6013
中国教育-1高清,http://121.29.138.101:4022/rtp/239.253.92.211:6069
中国交通频道,http://121.29.138.101:4022/rtp/239.253.93.189:6357
kaku 少儿,http://121.29.138.101:4022/rtp/239.253.92.162:8054
金鹰卡通,http://121.29.138.101:4022/rtp/239.253.92.163:8055
嘉佳卡通,http://121.29.138.101:4022/rtp/239.253.93.203:6381
优漫卡通,http://121.29.138.101:4022/rtp/239.253.93.204:6382
山东教育,http://121.29.138.101:4022/rtp/239.253.92.106:6135
兵团卫视,http://121.29.138.101:4022/rtp/239.253.93.176:6344
百姓健康,http://121.29.138.101:4022/rtp/239.253.92.199:6568
证券服务,http://121.29.138.101:4022/rtp/239.253.92.124:6569
电视指南,http://121.29.138.101:4022/rtp/239.253.92.17:6078
第一剧场,http://121.29.138.101:4022/rtp/239.253.92.18:6079
风云剧场,http://121.29.138.101:4022/rtp/239.253.92.22:6073
怀旧剧场,http://121.29.138.101:4022/rtp/239.253.92.98:6120
风云音乐,http://121.29.138.101:4022/rtp/239.253.92.111:8060
风云足球,http://121.29.138.101:4022/rtp/239.253.92.110:8061
高尔夫网球,http://121.29.138.101:4022/rtp/239.253.92.117:8062
武术世界,http://121.29.138.101:4022/rtp/239.253.92.141:8064
兵器科技,http://121.29.138.101:4022/rtp/239.253.92.119:8065
世界地理,http://121.29.138.101:4022/rtp/239.253.92.113:8066
老故事,http://121.29.138.101:4022/rtp/239.253.92.132:8068
环球奇观,http://121.29.138.101:4022/rtp/239.253.92.130:8069
文物宝库,http://121.29.138.101:4022/rtp/239.253.92.159:8070
国学,http://121.29.138.101:4022/rtp/239.253.92.158:8071
女性时尚,http://121.29.138.101:4022/rtp/239.253.92.249:6103
文化精品,http://121.29.138.101:4022/rtp/239.253.92.25:6104
早期教育,http://121.29.138.101:4022/rtp/239.253.92.39:6107
梨园,http://121.29.138.101:4022/rtp/239.253.92.152:8086
汽摩,http://121.29.138.101:4022/rtp/239.253.92.46:6110
CETV-2,http://121.29.138.101:4022/rtp/239.253.92.108:6136
CETV-4,http://121.29.138.101:4022/rtp/239.253.92.200:6137
中学生,http://121.29.138.101:4022/rtp/239.253.92.27:6106
快乐垂钓高清,http://121.29.138.101:4022/rtp/239.253.93.213:6391
新动漫,http://121.29.138.101:4022/rtp/239.253.93.217:6395
先锋乒羽,http://121.29.138.101:4022/rtp/239.253.93.219:6397
发现之旅,http://121.29.138.101:4022/rtp/239.253.94.30:6629
环球旅游,http://121.29.138.101:4022/rtp/239.253.93.220:6398
车迷,http://121.29.138.101:4022/rtp/239.253.93.221:6399
游戏风云高清,http://121.29.138.101:4022/rtp/239.253.93.222:6400
欢笑剧场4K,http://121.29.138.101:4022/rtp/239.253.93.223:6401
乐游高清,http://121.29.138.101:4022/rtp/239.253.93.224:6402
动漫秀场高清,http://121.29.138.101:4022/rtp/239.253.93.225:6403
生活时尚高清,http://121.29.138.101:4022/rtp/239.253.93.226:6404
都市剧场高清,http://121.29.138.101:4022/rtp/239.253.93.227:6405
茶频道高清,http://121.29.138.101:4022/rtp/239.253.93.212:6390
天元围棋,http://121.29.138.101:4022/rtp/239.253.93.211:6389
书画,http://121.29.138.101:4022/rtp/239.253.93.214:6392
摄影,http://121.29.138.101:4022/rtp/239.253.93.215:6393
央视台球高清,http://121.29.138.101:4022/rtp/239.253.93.231:6409
求索纪录高清,http://121.29.138.101:4022/rtp/239.253.93.236:6414
东方财经,http://121.29.138.101:4022/rtp/239.253.93.239:6417
金色学堂高清,http://121.29.138.101:4022/rtp/239.253.93.240:6418
法治天地高清,http://121.29.138.101:4022/rtp/239.253.93.241:6419
中华特产,http://121.29.138.101:4022/rtp/239.253.93.242:6420
四海钓鱼,http://121.29.138.101:4022/rtp/239.253.93.243:6421
优优宝贝,http://121.29.138.101:4022/rtp/239.253.93.244:6422
生态环境,http://121.29.138.101:4022/rtp/239.253.93.245:6423
家庭理财,http://121.29.138.101:4022/rtp/239.253.93.246:6424
财富天下,http://121.29.138.101:4022/rtp/239.253.93.247:6425
中华美食高清,http://121.29.138.101:4022/rtp/239.253.93.248:6426
